Country,Region/State,"Zip/Postal Code","Weight (and above)","Shipping Price"
BGD,*,*,26000.0000,7145.0000
BGD,*,*,27000.0000,7420.0000
BGD,*,*,28000.0000,7694.0000
BGD,*,*,29000.0000,7969.0000
BGD,*,*,30000.0000,8244.0000
BGD,*,*,31000.0000,8519.0000
BGD,*,*,32000.0000,8794.0000
BGD,*,*,33000.0000,9068.0000
BGD,*,*,34000.0000,9343.0000
BGD,*,*,35000.0000,9618.0000
BGD,*,*,36000.0000,9893.0000
BGD,*,*,37000.0000,10168.0000
BGD,*,*,38000.0000,10442.0000
BGD,*,*,39000.0000,10717.0000
BGD,*,*,40000.0000,10992.0000
BGD,*,*,41000.0000,11267.0000
BGD,*,*,42000.0000,11542.0000
BGD,*,*,43000.0000,11816.0000
BGD,*,*,44000.0000,12091.0000
BGD,*,*,45000.0000,12366.0000
BGD,*,*,46000.0000,12641.0000
BGD,*,*,47000.0000,12916.0000
BGD,*,*,48000.0000,13190.0000
BGD,*,*,49000.0000,13465.0000
BGD,*,*,50000.0000,13740.0000
BGR,*,*,500.0000,1168.0000
BGR,*,*,1000.0000,1168.0000
BGR,*,*,1500.0000,1443.0000
BGR,*,*,2000.0000,1649.0000
BGR,*,*,2500.0000,1924.0000
BGR,*,*,3000.0000,2130.0000
BGR,*,*,3500.0000,2405.0000
BGR,*,*,4000.0000,2611.0000
BGR,*,*,4500.0000,2885.0000
BGR,*,*,5000.0000,3092.0000
BGR,*,*,5500.0000,3366.0000
BGR,*,*,6000.0000,3641.0000
BGR,*,*,6500.0000,3916.0000
BGR,*,*,7000.0000,4191.0000
BGR,*,*,7500.0000,4397.0000
BGR,*,*,8000.0000,4672.0000
BGR,*,*,8500.0000,4946.0000
BGR,*,*,9000.0000,5221.0000
BGR,*,*,9500.0000,5496.0000
BGR,*,*,10000.0000,5771.0000
BGR,*,*,11000.0000,6389.0000
BGR,*,*,12000.0000,7007.0000
BGR,*,*,13000.0000,7626.0000
BGR,*,*,14000.0000,8244.0000
BGR,*,*,15000.0000,8862.0000
BGR,*,*,16000.0000,9419.0000
BGR,*,*,17000.0000,9975.0000
BGR,*,*,18000.0000,10532.0000
BGR,*,*,19000.0000,11088.0000
BGR,*,*,20000.0000,11645.0000
BGR,*,*,21000.0000,12201.0000
BGR,*,*,22000.0000,12758.0000
BGR,*,*,23000.0000,13314.0000
BGR,*,*,24000.0000,13871.0000
BGR,*,*,25000.0000,14427.0000
BGR,*,*,26000.0000,14970.0000
BGR,*,*,27000.0000,15512.0000
BGR,*,*,28000.0000,16055.0000
BGR,*,*,29000.0000,16598.0000
BGR,*,*,30000.0000,17141.0000
BGR,*,*,31000.0000,17683.0000
BGR,*,*,32000.0000,18226.0000
BGR,*,*,33000.0000,18769.0000
BGR,*,*,34000.0000,19312.0000
BGR,*,*,35000.0000,19854.0000
BGR,*,*,36000.0000,20397.0000
BGR,*,*,37000.0000,20940.0000
BGR,*,*,38000.0000,21482.0000
BGR,*,*,39000.0000,22025.0000
BGR,*,*,40000.0000,22568.0000
BGR,*,*,41000.0000,23111.0000
BGR,*,*,42000.0000,23653.0000
BGR,*,*,43000.0000,24196.0000
BGR,*,*,44000.0000,24739.0000
BGR,*,*,45000.0000,25282.0000
BGR,*,*,46000.0000,25824.0000
BGR,*,*,47000.0000,26367.0000
BGR,*,*,48000.0000,26910.0000
BGR,*,*,49000.0000,27453.0000
BGR,*,*,50000.0000,27995.0000
BHR,*,*,500.0000,481.0000
BHR,*,*,1000.0000,481.0000
BHR,*,*,1500.0000,550.0000
BHR,*,*,2000.0000,687.0000
BHR,*,*,2500.0000,824.0000
BHR,*,*,3000.0000,893.0000
BHR,*,*,3500.0000,1031.0000
BHR,*,*,4000.0000,1168.0000
BHR,*,*,4500.0000,1237.0000
BHR,*,*,5000.0000,1374.0000
BHR,*,*,5500.0000,1511.0000
BHR,*,*,6000.0000,1649.0000
BHR,*,*,6500.0000,1786.0000
BHR,*,*,7000.0000,1924.0000
BHR,*,*,7500.0000,2061.0000
BHR,*,*,8000.0000,2198.0000
BHR,*,*,8500.0000,2336.0000
BHR,*,*,9000.0000,2473.0000
BHR,*,*,9500.0000,2611.0000
BHR,*,*,10000.0000,2748.0000
BHR,*,*,11000.0000,3023.0000
BHR,*,*,12000.0000,3298.0000
BHR,*,*,13000.0000,3572.0000
BHR,*,*,14000.0000,3847.0000
BHR,*,*,15000.0000,4122.0000
BHR,*,*,16000.0000,4397.0000
BHR,*,*,17000.0000,4672.0000
BHR,*,*,18000.0000,4946.0000
BHR,*,*,19000.0000,5221.0000
BHR,*,*,20000.0000,5496.0000
BHR,*,*,21000.0000,5771.0000
BHR,*,*,22000.0000,6046.0000
BHR,*,*,23000.0000,6320.0000
BHR,*,*,24000.0000,6595.0000
BHR,*,*,25000.0000,6870.0000
BHR,*,*,26000.0000,7145.0000
BHR,*,*,27000.0000,7420.0000
BHR,*,*,28000.0000,7694.0000
BHR,*,*,29000.0000,7969.0000
BHR,*,*,30000.0000,8244.0000
BHR,*,*,31000.0000,8519.0000
BHR,*,*,32000.0000,8794.0000
BHR,*,*,33000.0000,9068.0000
BHR,*,*,34000.0000,9343.0000
BHR,*,*,35000.0000,9618.0000
BHR,*,*,36000.0000,9893.0000
BHR,*,*,37000.0000,10168.0000
BHR,*,*,38000.0000,10442.0000
BHR,*,*,39000.0000,10717.0000
BHR,*,*,40000.0000,10992.0000
BHR,*,*,41000.0000,11267.0000
BHR,*,*,42000.0000,11542.0000
BHR,*,*,43000.0000,11816.0000
BHR,*,*,44000.0000,12091.0000
BHR,*,*,45000.0000,12366.0000
BHR,*,*,46000.0000,12641.0000
BHR,*,*,47000.0000,12916.0000
BHR,*,*,48000.0000,13190.0000
BHR,*,*,49000.0000,13465.0000
BHR,*,*,50000.0000,13740.0000
BIH,*,*,500.0000,1992.0000
BIH,*,*,1000.0000,1992.0000
BIH,*,*,1500.0000,2267.0000
BIH,*,*,2000.0000,2611.0000
BIH,*,*,2500.0000,2954.0000
BIH,*,*,3000.0000,3366.0000
BIH,*,*,3500.0000,3710.0000
BIH,*,*,4000.0000,4122.0000
BIH,*,*,4500.0000,4534.0000
BIH,*,*,5000.0000,4946.0000
BIH,*,*,5500.0000,5359.0000
BIH,*,*,6000.0000,5771.0000
BIH,*,*,6500.0000,6183.0000
BIH,*,*,7000.0000,6595.0000
BIH,*,*,7500.0000,7007.0000
BIH,*,*,8000.0000,7420.0000
BIH,*,*,8500.0000,7832.0000
BIH,*,*,9000.0000,8244.0000
BIH,*,*,9500.0000,8656.0000
BIH,*,*,10000.0000,9068.0000
BIH,*,*,11000.0000,10030.0000
BIH,*,*,12000.0000,10992.0000
BIH,*,*,13000.0000,11954.0000
BIH,*,*,14000.0000,12916.0000
BIH,*,*,15000.0000,13877.0000
BIH,*,*,16000.0000,14757.0000
BIH,*,*,17000.0000,15636.0000
BIH,*,*,18000.0000,16515.0000
BIH,*,*,19000.0000,17395.0000
BIH,*,*,20000.0000,18274.0000
BIH,*,*,21000.0000,19154.0000
BIH,*,*,22000.0000,20033.0000
BIH,*,*,23000.0000,20912.0000
BIH,*,*,24000.0000,21792.0000
BIH,*,*,25000.0000,22671.0000
BIH,*,*,26000.0000,23523.0000
BIH,*,*,27000.0000,24375.0000
BIH,*,*,28000.0000,25227.0000
BIH,*,*,29000.0000,26079.0000
BIH,*,*,30000.0000,26930.0000
BIH,*,*,31000.0000,27782.0000
BIH,*,*,32000.0000,28634.0000
BIH,*,*,33000.0000,29486.0000
BIH,*,*,34000.0000,30338.0000
BIH,*,*,35000.0000,31190.0000
BIH,*,*,36000.0000,32042.0000
BIH,*,*,37000.0000,32894.0000
BIH,*,*,38000.0000,33745.0000
BIH,*,*,39000.0000,34597.0000
BIH,*,*,40000.0000,35449.0000
BIH,*,*,41000.0000,36301.0000
BIH,*,*,42000.0000,37153.0000
BIH,*,*,43000.0000,38005.0000
BIH,*,*,44000.0000,38857.0000
BIH,*,*,45000.0000,39709.0000
BIH,*,*,46000.0000,40560.0000
BIH,*,*,47000.0000,41412.0000
BIH,*,*,48000.0000,42264.0000
BIH,*,*,49000.0000,43116.0000
BIH,*,*,50000.0000,43968.0000
BLR,*,*,500.0000,1992.0000
BLR,*,*,1000.0000,1992.0000
BLR,*,*,1500.0000,2267.0000
BLR,*,*,2000.0000,2611.0000
BLR,*,*,2500.0000,2954.0000
BLR,*,*,3000.0000,3366.0000
BLR,*,*,3500.0000,3710.0000
BLR,*,*,4000.0000,4122.0000
BLR,*,*,4500.0000,4534.0000
BLR,*,*,5000.0000,4946.0000
BLR,*,*,5500.0000,5359.0000
BLR,*,*,6000.0000,5771.0000
BLR,*,*,6500.0000,6183.0000
BLR,*,*,7000.0000,6595.0000
BLR,*,*,7500.0000,7007.0000
BLR,*,*,8000.0000,7420.0000
BLR,*,*,8500.0000,7832.0000
BLR,*,*,9000.0000,8244.0000
BLR,*,*,9500.0000,8656.0000
BLR,*,*,10000.0000,9068.0000
BLR,*,*,11000.0000,10030.0000
BLR,*,*,12000.0000,10992.0000
BLR,*,*,13000.0000,11954.0000
BLR,*,*,14000.0000,12916.0000
BLR,*,*,15000.0000,13877.0000
BLR,*,*,16000.0000,14757.0000
BLR,*,*,17000.0000,15636.0000
BLR,*,*,18000.0000,16515.0000
BLR,*,*,19000.0000,17395.0000
BLR,*,*,20000.0000,18274.0000
BLR,*,*,21000.0000,19154.0000
BLR,*,*,22000.0000,20033.0000
BLR,*,*,23000.0000,20912.0000
BLR,*,*,24000.0000,21792.0000
BLR,*,*,25000.0000,22671.0000
BLR,*,*,26000.0000,23523.0000
BLR,*,*,27000.0000,24375.0000
BLR,*,*,28000.0000,25227.0000
BLR,*,*,29000.0000,26079.0000
BLR,*,*,30000.0000,26930.0000
BLR,*,*,31000.0000,27782.0000
BLR,*,*,32000.0000,28634.0000
BLR,*,*,33000.0000,29486.0000
BLR,*,*,34000.0000,30338.0000
BLR,*,*,35000.0000,31190.0000
BLR,*,*,36000.0000,32042.0000
BLR,*,*,37000.0000,32894.0000
BLR,*,*,38000.0000,33745.0000
BLR,*,*,39000.0000,34597.0000
BLR,*,*,40000.0000,35449.0000
BLR,*,*,41000.0000,36301.0000
BLR,*,*,42000.0000,37153.0000
BLR,*,*,43000.0000,38005.0000
BLR,*,*,44000.0000,38857.0000
BLR,*,*,45000.0000,39709.0000
BLR,*,*,46000.0000,40560.0000
BLR,*,*,47000.0000,41412.0000
BLR,*,*,48000.0000,42264.0000
BLR,*,*,49000.0000,43116.0000
BLR,*,*,50000.0000,43968.0000
BOL,*,*,500.0000,1992.0000
BOL,*,*,1000.0000,1992.0000
BOL,*,*,1500.0000,2542.0000
BOL,*,*,2000.0000,3023.0000
BOL,*,*,2500.0000,3504.0000
BOL,*,*,3000.0000,3985.0000
BOL,*,*,3500.0000,4534.0000
BOL,*,*,4000.0000,5015.0000
BOL,*,*,4500.0000,5496.0000
BOL,*,*,5000.0000,6046.0000
BOL,*,*,5500.0000,6527.0000
BOL,*,*,6000.0000,7007.0000
BOL,*,*,6500.0000,7557.0000
BOL,*,*,7000.0000,8038.0000
BOL,*,*,7500.0000,8519.0000
BOL,*,*,8000.0000,9068.0000
BOL,*,*,8500.0000,9549.0000
BOL,*,*,9000.0000,10030.0000
BOL,*,*,9500.0000,10580.0000
BOL,*,*,10000.0000,11061.0000
BOL,*,*,11000.0000,12229.0000
BOL,*,*,12000.0000,13397.0000
BOL,*,*,13000.0000,14564.0000
BOL,*,*,14000.0000,15732.0000
BOL,*,*,15000.0000,16900.0000
BOL,*,*,16000.0000,17972.0000
BOL,*,*,17000.0000,19044.0000
BOL,*,*,18000.0000,20115.0000
BOL,*,*,19000.0000,21187.0000
BOL,*,*,20000.0000,22259.0000
BOL,*,*,21000.0000,23331.0000
BOL,*,*,22000.0000,24402.0000
BOL,*,*,23000.0000,25474.0000
BOL,*,*,24000.0000,26546.0000
BOL,*,*,25000.0000,27617.0000
BOL,*,*,26000.0000,28648.0000
BOL,*,*,27000.0000,29678.0000
BOL,*,*,28000.0000,30709.0000
BOL,*,*,29000.0000,31739.0000
BOL,*,*,30000.0000,32770.0000
BOL,*,*,31000.0000,33800.0000
BOL,*,*,32000.0000,34831.0000
BOL,*,*,33000.0000,35861.0000
BOL,*,*,34000.0000,36892.0000
BOL,*,*,35000.0000,37922.0000
BOL,*,*,36000.0000,38953.0000
BOL,*,*,37000.0000,39983.0000
BOL,*,*,38000.0000,41014.0000
BOL,*,*,39000.0000,42044.0000
BOL,*,*,40000.0000,43075.0000
BOL,*,*,41000.0000,44105.0000
BOL,*,*,42000.0000,45136.0000
BOL,*,*,43000.0000,46166.0000
BOL,*,*,44000.0000,47197.0000
BOL,*,*,45000.0000,48227.0000
BOL,*,*,46000.0000,49258.0000
BOL,*,*,47000.0000,50288.0000
BOL,*,*,48000.0000,51319.0000
BOL,*,*,49000.0000,52349.0000
BOL,*,*,50000.0000,53380.0000
BRA,*,*,500.0000,1992.0000
BRA,*,*,1000.0000,1992.0000
BRA,*,*,1500.0000,2542.0000
BRA,*,*,2000.0000,3023.0000
BRA,*,*,2500.0000,3504.0000
BRA,*,*,3000.0000,3985.0000
BRA,*,*,3500.0000,4534.0000
BRA,*,*,4000.0000,5015.0000
BRA,*,*,4500.0000,5496.0000
BRA,*,*,5000.0000,6046.0000
BRA,*,*,5500.0000,6527.0000
BRA,*,*,6000.0000,7007.0000
BRA,*,*,6500.0000,7557.0000
BRA,*,*,7000.0000,8038.0000
BRA,*,*,7500.0000,8519.0000
BRA,*,*,8000.0000,9068.0000
BRA,*,*,8500.0000,9549.0000
BRA,*,*,9000.0000,10030.0000
BRA,*,*,9500.0000,10580.0000
BRA,*,*,10000.0000,11061.0000
BRA,*,*,11000.0000,12229.0000
BRA,*,*,12000.0000,13397.0000
BRA,*,*,13000.0000,14564.0000
BRA,*,*,14000.0000,15732.0000
BRA,*,*,15000.0000,16900.0000
BRA,*,*,16000.0000,17972.0000
BRA,*,*,17000.0000,19044.0000
BRA,*,*,18000.0000,20115.0000
BRA,*,*,19000.0000,21187.0000
BRA,*,*,20000.0000,22259.0000
BRA,*,*,21000.0000,23331.0000
BRA,*,*,22000.0000,24402.0000
BRA,*,*,23000.0000,25474.0000
BRA,*,*,24000.0000,26546.0000
BRA,*,*,25000.0000,27617.0000
BRA,*,*,26000.0000,28648.0000
BRA,*,*,27000.0000,29678.0000
BRA,*,*,28000.0000,30709.0000
BRA,*,*,29000.0000,31739.0000
BRA,*,*,30000.0000,32770.0000
BRA,*,*,31000.0000,33800.0000
BRA,*,*,32000.0000,34831.0000
BRA,*,*,33000.0000,35861.0000
BRA,*,*,34000.0000,36892.0000
BRA,*,*,35000.0000,37922.0000
BRA,*,*,36000.0000,38953.0000
BRA,*,*,37000.0000,39983.0000
BRA,*,*,38000.0000,41014.0000
BRA,*,*,39000.0000,42044.0000
BRA,*,*,40000.0000,43075.0000
BRA,*,*,41000.0000,44105.0000
BRA,*,*,42000.0000,45136.0000
BRA,*,*,43000.0000,46166.0000
BRA,*,*,44000.0000,47197.0000
BRA,*,*,45000.0000,48227.0000
BRA,*,*,46000.0000,49258.0000
BRA,*,*,47000.0000,50288.0000
BRA,*,*,48000.0000,51319.0000
BRA,*,*,49000.0000,52349.0000
BRA,*,*,50000.0000,53380.0000
BRN,*,*,500.0000,1992.0000
BRN,*,*,1000.0000,1992.0000
BRN,*,*,1500.0000,2267.0000
BRN,*,*,2000.0000,2611.0000
BRN,*,*,2500.0000,2954.0000
BRN,*,*,3000.0000,3366.0000
BRN,*,*,3500.0000,3710.0000
BRN,*,*,4000.0000,4122.0000
BRN,*,*,4500.0000,4534.0000
BRN,*,*,5000.0000,4946.0000
BRN,*,*,5500.0000,5359.0000
BRN,*,*,6000.0000,5771.0000
BRN,*,*,6500.0000,6183.0000
BRN,*,*,7000.0000,6595.0000
BRN,*,*,7500.0000,7007.0000
BRN,*,*,8000.0000,7420.0000
BRN,*,*,8500.0000,7832.0000
BRN,*,*,9000.0000,8244.0000
BRN,*,*,9500.0000,8656.0000
BRN,*,*,10000.0000,9068.0000
BRN,*,*,11000.0000,10030.0000
BRN,*,*,12000.0000,10992.0000
BRN,*,*,13000.0000,11954.0000
BRN,*,*,14000.0000,12916.0000
BRN,*,*,15000.0000,13877.0000
BRN,*,*,16000.0000,14757.0000
BRN,*,*,17000.0000,15636.0000
BRN,*,*,18000.0000,16515.0000
BRN,*,*,19000.0000,17395.0000
BRN,*,*,20000.0000,18274.0000
BRN,*,*,21000.0000,19154.0000
BRN,*,*,22000.0000,20033.0000
BRN,*,*,23000.0000,20912.0000
BRN,*,*,24000.0000,21792.0000
BRN,*,*,25000.0000,22671.0000
BRN,*,*,26000.0000,23523.0000
BRN,*,*,27000.0000,24375.0000
BRN,*,*,28000.0000,25227.0000
BRN,*,*,29000.0000,26079.0000
BRN,*,*,30000.0000,26930.0000
BRN,*,*,31000.0000,27782.0000
BRN,*,*,32000.0000,28634.0000
BRN,*,*,33000.0000,29486.0000
BRN,*,*,34000.0000,30338.0000
BRN,*,*,35000.0000,31190.0000
BRN,*,*,36000.0000,32042.0000
BRN,*,*,37000.0000,32894.0000
BRN,*,*,38000.0000,33745.0000
BRN,*,*,39000.0000,34597.0000
BRN,*,*,40000.0000,35449.0000
BRN,*,*,41000.0000,36301.0000
BRN,*,*,42000.0000,37153.0000
BRN,*,*,43000.0000,38005.0000
BRN,*,*,44000.0000,38857.0000
BRN,*,*,45000.0000,39709.0000
BRN,*,*,46000.0000,40560.0000
BRN,*,*,47000.0000,41412.0000
BRN,*,*,48000.0000,42264.0000
BRN,*,*,49000.0000,43116.0000
BRN,*,*,50000.0000,43968.0000
BTN,*,*,500.0000,481.0000
BTN,*,*,1000.0000,481.0000
BTN,*,*,1500.0000,550.0000
BTN,*,*,2000.0000,687.0000
BTN,*,*,2500.0000,824.0000
BTN,*,*,3000.0000,893.0000
BTN,*,*,3500.0000,1031.0000
BTN,*,*,4000.0000,1168.0000
BTN,*,*,4500.0000,1237.0000
BTN,*,*,5000.0000,1374.0000
BTN,*,*,5500.0000,1511.0000
BTN,*,*,6000.0000,1649.0000
BTN,*,*,6500.0000,1786.0000
BTN,*,*,7000.0000,1924.0000
BTN,*,*,7500.0000,2061.0000
BTN,*,*,8000.0000,2198.0000
BTN,*,*,8500.0000,2336.0000
BTN,*,*,9000.0000,2473.0000
BTN,*,*,9500.0000,2611.0000
BTN,*,*,10000.0000,2748.0000
BTN,*,*,11000.0000,3023.0000
BTN,*,*,12000.0000,3298.0000
BTN,*,*,13000.0000,3572.0000
BTN,*,*,14000.0000,3847.0000
BTN,*,*,15000.0000,4122.0000
BTN,*,*,16000.0000,4397.0000
BTN,*,*,17000.0000,4672.0000
BTN,*,*,18000.0000,4946.0000
BTN,*,*,19000.0000,5221.0000
BTN,*,*,20000.0000,5496.0000
BTN,*,*,21000.0000,5771.0000
BTN,*,*,22000.0000,6046.0000
BTN,*,*,23000.0000,6320.0000
BTN,*,*,24000.0000,6595.0000
BTN,*,*,25000.0000,6870.0000
BTN,*,*,26000.0000,7145.0000
BTN,*,*,27000.0000,7420.0000
BTN,*,*,28000.0000,7694.0000
BTN,*,*,29000.0000,7969.0000
BTN,*,*,30000.0000,8244.0000
BTN,*,*,31000.0000,8519.0000
BTN,*,*,32000.0000,8794.0000
BTN,*,*,33000.0000,9068.0000
BTN,*,*,34000.0000,9343.0000
BTN,*,*,35000.0000,9618.0000
BTN,*,*,36000.0000,9893.0000
BTN,*,*,37000.0000,10168.0000
BTN,*,*,38000.0000,10442.0000
BTN,*,*,39000.0000,10717.0000
BTN,*,*,40000.0000,10992.0000
BTN,*,*,41000.0000,11267.0000
BTN,*,*,42000.0000,11542.0000
BTN,*,*,43000.0000,11816.0000
BTN,*,*,44000.0000,12091.0000
BTN,*,*,45000.0000,12366.0000
BTN,*,*,46000.0000,12641.0000
BTN,*,*,47000.0000,12916.0000
BTN,*,*,48000.0000,13190.0000
BTN,*,*,49000.0000,13465.0000
BTN,*,*,50000.0000,13740.0000
BWA,*,*,500.0000,1992.0000
BWA,*,*,1000.0000,1992.0000
BWA,*,*,1500.0000,2267.0000
BWA,*,*,2000.0000,2611.0000
BWA,*,*,2500.0000,2954.0000
BWA,*,*,3000.0000,3366.0000
BWA,*,*,3500.0000,3710.0000
BWA,*,*,4000.0000,4122.0000
BWA,*,*,4500.0000,4534.0000
BWA,*,*,5000.0000,4946.0000
BWA,*,*,5500.0000,5359.0000
BWA,*,*,6000.0000,5771.0000
BWA,*,*,6500.0000,6183.0000
BWA,*,*,7000.0000,6595.0000
BWA,*,*,7500.0000,7007.0000
BWA,*,*,8000.0000,7420.0000
BWA,*,*,8500.0000,7832.0000
BWA,*,*,9000.0000,8244.0000
BWA,*,*,9500.0000,8656.0000
BWA,*,*,10000.0000,9068.0000
BWA,*,*,11000.0000,10030.0000
BWA,*,*,12000.0000,10992.0000
BWA,*,*,13000.0000,11954.0000
BWA,*,*,14000.0000,12916.0000
BWA,*,*,15000.0000,13877.0000
BWA,*,*,16000.0000,14757.0000
BWA,*,*,17000.0000,15636.0000
BWA,*,*,18000.0000,16515.0000
BWA,*,*,19000.0000,17395.0000
BWA,*,*,20000.0000,18274.0000
BWA,*,*,21000.0000,19154.0000
BWA,*,*,22000.0000,20033.0000
BWA,*,*,23000.0000,20912.0000
BWA,*,*,24000.0000,21792.0000
BWA,*,*,25000.0000,22671.0000
BWA,*,*,26000.0000,23523.0000
BWA,*,*,27000.0000,24375.0000
BWA,*,*,28000.0000,25227.0000
BWA,*,*,29000.0000,26079.0000
BWA,*,*,30000.0000,26930.0000
BWA,*,*,31000.0000,27782.0000
BWA,*,*,32000.0000,28634.0000
BWA,*,*,33000.0000,29486.0000
BWA,*,*,34000.0000,30338.0000
BWA,*,*,35000.0000,31190.0000
BWA,*,*,36000.0000,32042.0000
BWA,*,*,37000.0000,32894.0000
BWA,*,*,38000.0000,33745.0000
BWA,*,*,39000.0000,34597.0000
BWA,*,*,40000.0000,35449.0000
BWA,*,*,41000.0000,36301.0000
BWA,*,*,42000.0000,37153.0000
BWA,*,*,43000.0000,38005.0000
BWA,*,*,44000.0000,38857.0000
BWA,*,*,45000.0000,39709.0000
BWA,*,*,46000.0000,40560.0000
BWA,*,*,47000.0000,41412.0000
BWA,*,*,48000.0000,42264.0000
BWA,*,*,49000.0000,43116.0000
BWA,*,*,50000.0000,43968.0000
CAN,*,*,500.0000,889.0000
CAN,*,*,1000.0000,889.0000
CAN,*,*,1500.0000,1026.0000
CAN,*,*,2000.0000,1231.0000
CAN,*,*,2500.0000,1368.0000
CAN,*,*,3000.0000,1505.0000
CAN,*,*,3500.0000,1710.0000
CAN,*,*,4000.0000,2189.0000
CAN,*,*,4500.0000,2668.0000
CAN,*,*,5000.0000,3092.0000
CAN,*,*,5500.0000,3283.0000
CAN,*,*,6000.0000,3352.0000
CAN,*,*,6500.0000,3488.0000
CAN,*,*,7000.0000,3557.0000
CAN,*,*,7500.0000,3625.0000
CAN,*,*,8000.0000,3762.0000
CAN,*,*,8500.0000,3830.0000
CAN,*,*,9000.0000,3899.0000
CAN,*,*,9500.0000,3967.0000
CAN,*,*,10000.0000,4104.0000
CAN,*,*,11000.0000,4514.0000
CAN,*,*,12000.0000,4925.0000
CAN,*,*,13000.0000,5335.0000
CAN,*,*,14000.0000,5746.0000
CAN,*,*,15000.0000,6156.0000
CAN,*,*,16000.0000,6553.0000
CAN,*,*,17000.0000,6949.0000
CAN,*,*,18000.0000,7346.0000
CAN,*,*,19000.0000,7743.0000
CAN,*,*,20000.0000,8140.0000
CAN,*,*,21000.0000,8536.0000
CAN,*,*,22000.0000,8933.0000
CAN,*,*,23000.0000,9330.0000
CAN,*,*,24000.0000,9726.0000
CAN,*,*,25000.0000,10123.0000
CAN,*,*,26000.0000,10506.0000
CAN,*,*,27000.0000,10889.0000
CAN,*,*,28000.0000,11272.0000
CAN,*,*,29000.0000,11655.0000
CAN,*,*,30000.0000,12038.0000
CAN,*,*,31000.0000,12421.0000
CAN,*,*,32000.0000,12804.0000
CAN,*,*,33000.0000,13188.0000
CAN,*,*,34000.0000,13571.0000
CAN,*,*,35000.0000,13954.0000
CAN,*,*,36000.0000,14337.0000
CAN,*,*,37000.0000,14720.0000
CAN,*,*,38000.0000,15103.0000
CAN,*,*,39000.0000,15486.0000
CAN,*,*,40000.0000,15869.0000
CAN,*,*,41000.0000,16252.0000
CAN,*,*,42000.0000,16635.0000
CAN,*,*,43000.0000,17018.0000
CAN,*,*,44000.0000,17401.0000
CAN,*,*,45000.0000,17784.0000
CAN,*,*,46000.0000,18167.0000
CAN,*,*,47000.0000,18550.0000
CAN,*,*,48000.0000,18933.0000
CAN,*,*,49000.0000,19316.0000
CAN,*,*,50000.0000,19699.0000
CHE,*,*,500.0000,1168.0000
CHE,*,*,1000.0000,1168.0000
CHE,*,*,1500.0000,1443.0000
CHE,*,*,2000.0000,1649.0000
CHE,*,*,2500.0000,1924.0000
CHE,*,*,3000.0000,2130.0000
CHE,*,*,3500.0000,2405.0000
CHE,*,*,4000.0000,2611.0000
CHE,*,*,4500.0000,2885.0000
CHE,*,*,5000.0000,3092.0000
CHE,*,*,5500.0000,3366.0000
CHE,*,*,6000.0000,3641.0000
CHE,*,*,6500.0000,3916.0000
CHE,*,*,7000.0000,4191.0000
CHE,*,*,7500.0000,4397.0000
CHE,*,*,8000.0000,4672.0000
CHE,*,*,8500.0000,4946.0000
CHE,*,*,9000.0000,5221.0000
CHE,*,*,9500.0000,5496.0000
CHE,*,*,10000.0000,5771.0000
CHE,*,*,11000.0000,6389.0000
CHE,*,*,12000.0000,7007.0000
CHE,*,*,13000.0000,7626.0000
CHE,*,*,14000.0000,8244.0000
CHE,*,*,15000.0000,8862.0000
CHE,*,*,16000.0000,9419.0000
CHE,*,*,17000.0000,9975.0000
CHE,*,*,18000.0000,10532.0000
CHE,*,*,19000.0000,11088.0000
CHE,*,*,20000.0000,11645.0000
CHE,*,*,21000.0000,12201.0000
CHE,*,*,22000.0000,12758.0000
CHE,*,*,23000.0000,13314.0000
CHE,*,*,24000.0000,13871.0000
CHE,*,*,25000.0000,14427.0000
CHE,*,*,26000.0000,14970.0000
CHE,*,*,27000.0000,15512.0000
CHE,*,*,28000.0000,16055.0000
CHE,*,*,29000.0000,16598.0000
CHE,*,*,30000.0000,17141.0000
CHE,*,*,31000.0000,17683.0000
CHE,*,*,32000.0000,18226.0000
CHE,*,*,33000.0000,18769.0000
CHE,*,*,34000.0000,19312.0000
CHE,*,*,35000.0000,19854.0000
CHE,*,*,36000.0000,20397.0000
CHE,*,*,37000.0000,20940.0000
CHE,*,*,38000.0000,21482.0000
CHE,*,*,39000.0000,22025.0000
CHE,*,*,40000.0000,22568.0000
CHE,*,*,41000.0000,23111.0000
CHE,*,*,42000.0000,23653.0000
CHE,*,*,43000.0000,24196.0000
CHE,*,*,44000.0000,24739.0000
CHE,*,*,45000.0000,25282.0000
CHE,*,*,46000.0000,25824.0000
CHE,*,*,47000.0000,26367.0000
CHE,*,*,48000.0000,26910.0000
CHE,*,*,49000.0000,27453.0000
CHE,*,*,50000.0000,27995.0000
CHL,*,*,500.0000,1992.0000
CHL,*,*,1000.0000,1992.0000
CHL,*,*,1500.0000,2542.0000
CHL,*,*,2000.0000,3023.0000
CHL,*,*,2500.0000,3504.0000
CHL,*,*,3000.0000,3985.0000
CHL,*,*,3500.0000,4534.0000
CHL,*,*,4000.0000,5015.0000
CHL,*,*,4500.0000,5496.0000
CHL,*,*,5000.0000,6046.0000
CHL,*,*,5500.0000,6527.0000
CHL,*,*,6000.0000,7007.0000
CHL,*,*,6500.0000,7557.0000
CHL,*,*,7000.0000,8038.0000
